Time   0.000966
x	y	imag	real	abs
0	0	3.97564e-16	1.32557e-15	1.3839e-15
0	0.015	7.11191e-16	-2.16742e-16	7.43485e-16
0	0.03	2.77296e-16	1.01646e-15	1.05361e-15
0	0.045	1.21653e-15	-3.48212e-16	1.26538e-15
0	0.06	-7.27954e-17	6.00607e-17	9.43741e-17
0	0.075	4.00553e-17	-1.74475e-15	1.74521e-15
0	0.09	-7.86427e-16	-1.20883e-15	1.44213e-15
0	0.105	-5.22586e-16	1.36278e-15	1.45954e-15
0	0.12	5.40629e-16	1.16433e-16	5.53025e-16
0	0.135	1.18486e-15	-7.48714e-16	1.40159e-15
0	0.15	-3.13393e-16	4.10772e-15	4.11966e-15
0	0.165	-1.49437e-14	-3.81852e-15	1.54239e-14
0	0.18	3.58253e-14	-5.62128e-14	6.66583e-14
0	0.195	2.02601e-13	2.04752e-13	2.88045e-13
0	0.21	-1.05514e-12	7.24053e-13	1.27968e-12
0	0.225	-2.47777e-12	-4.95034e-12	5.53581e-12
0	0.24	2.1905e-11	-7.91238e-12	2.32902e-11
0	0.255	2.21594e-11	9.19076e-11	9.45413e-11
0	0.27	-3.67059e-10	4.63859e-11	3.69978e-10
0	0.285	-1.38389e-11	-1.39417e-09	1.39424e-09
0	0.3	5.02554e-09	5.65639e-10	5.05727e-09
0	0.315	-4.19313e-09	1.71421e-08	1.76475e-08
0	0.33	-5.51552e-08	-2.15298e-08	5.92084e-08
0	0.345	9.26896e-08	-1.66843e-07	1.90861e-07
0	0.36	4.72803e-07	3.54171e-07	5.90746e-07
0	0.375	-1.23162e-06	1.24999e-06	1.75482e-06
0	0.39	-3.06634e-06	-3.95193e-06	5.00202e-06
0	0.405	1.18059e-05	-6.92171e-06	1.36854e-05
0	0.42	1.41696e-05	3.30555e-05	3.59645e-05
0	0.435	-8.72203e-05	2.55187e-05	9.08768e-05
0	0.45	-3.73276e-05	-0.000217923	0.000221097
0	0.465	0.000517716	-3.10767e-05	0.000518648
0	0.48	-5.27803e-05	0.00117342	0.00117461
0	0.495	-0.00254349	-0.000373652	0.00257079
0	0.51	0.00131359	-0.00527878	0.00543977
0	0.525	0.0104923	0.00371215	0.0111297
0	0.54	-0.00927827	0.0199539	0.0220056
0	0.555	-0.0362571	-0.021255	0.042028
0	0.57	0.0453161	-0.0628177	0.0774572
0	0.585	0.103497	0.0907957	0.137679
0	0.6	-0.171606	0.161874	0.235907
0	0.615	-0.238851	-0.307329	0.389231
0	0.63	0.52209	-0.332352	0.618899
0	0.645	0.429365	0.842156	0.945294
0	0.66	-1.29611	0.516377	1.39518
0	0.675	-0.545048	-1.88809	1.96519
0	0.69	2.63408	-0.518885	2.6847
0	0.705	0.321285	3.48377	3.49855
0	0.72	-4.38567	0.0425202	4.38588
0	0.735	0.504343	-5.28925	5.31324
0	0.75	5.92991	1.08383	6.02814
0	0.765	-1.73082	6.68895	6.90925
0	0.78	-6.37059	-2.82549	6.96906
0	0.795	2.91376	-6.93071	7.51829
0	0.81	5.84832	3.38659	6.75809
0	0.825	-5.72467	4.82467	7.48661
0	0.84	-5.97359	0.3483	5.98373
0	0.855	10.4814	-0.377543	10.4882
0	0.87	6.78197	-5.7554	8.89492
0	0.885	-12.2495	-3.36154	12.7023
0	0.9	-6.18221	7.03641	9.36647
0	0.915	8.90429	3.88914	9.71657
0	0.93	3.89571	-4.44697	5.91203
0	0.945	-4.25145	-2.36452	4.86475
0	0.96	-1.68135	1.75534	2.43067
0	0.975	1.40647	0.933085	1.68784
0	0.99	0.509551	-0.46744	0.691478
0	1.005	-0.336612	-0.259119	0.424794
0	1.02	-0.111477	0.0877154	0.141849
0	1.035	0.060248	0.053127	0.0803262
0	1.05	0.0180511	-0.0119544	0.0216506
0	1.065	-0.0082529	-0.00830505	0.0117083
0	1.08	-0.00221872	0.0012195	0.00253178
0	1.095	0.000875755	0.00100907	0.0013361
0	1.11	0.000214062	-9.77184e-05	0.000235312
0	1.125	-7.20834e-05	-9.58785e-05	0.000119953
0	1.14	-1.70504e-05	6.67536e-06	1.83106e-05
0	1.155	4.57498e-06	7.09367e-06	8.441e-06
0	1.17	1.18652e-06	-4.21418e-07	1.25914e-06
0	1.185	-2.2276e-07	-4.06894e-07	4.6388e-07
0	1.2	-7.3269e-08	2.43551e-08	7.72109e-08
0	1.215	8.37473e-09	1.84395e-08	2.02522e-08
0	1.23	3.80666e-09	-1.18418e-09	3.9866e-09
0	1.245	-2.49787e-10	-7.10139e-10	7.52789e-10
0	1.26	-1.5482e-10	4.57019e-11	1.61424e-10
0	1.275	6.42494e-12	2.55724e-11	2.63672e-11
0	1.29	4.91105e-12	-1.41361e-12	5.11045e-12
0	1.305	-1.68178e-13	-8.77032e-13	8.93011e-13
0	1.32	-1.40638e-13	2.42969e-14	1.42721e-13
0	1.335	1.74777e-15	2.38094e-14	2.38734e-14
0	1.35	3.20188e-15	4.11787e-17	3.20215e-15
0	1.365	-9.1812e-17	-2.70561e-16	2.85715e-16
0	1.38	-3.839e-16	-6.2618e-17	3.88973e-16
0	1.395	1.77616e-16	-4.53843e-16	4.87361e-16
0	1.41	5.29123e-16	3.49085e-16	6.33902e-16
0	1.425	-4.14409e-16	3.84111e-16	5.65045e-16
0	1.44	-2.49711e-16	-3.22838e-17	2.51789e-16
0	1.455	3.19961e-16	4.64827e-17	3.2332e-16
0	1.47	2.70193e-16	4.15458e-16	4.9559e-16
0	1.485	6.48696e-17	1.72627e-17	6.71273e-17
0.015	0	6.87842e-16	7.54321e-16	1.02085e-15
0.015	0.015	3.98489e-16	-3.61439e-16	5.37989e-16
0.015	0.03	4.96017e-16	6.0295e-16	7.80757e-16
0.015	0.045	7.1069e-16	-5.92905e-16	9.25536e-16
0.015	0.06	-1.13978e-16	9.59868e-17	1.49011e-16
0.015	0.075	-2.65974e-16	-1.09564e-15	1.12746e-15
0.015	0.09	-1.21566e-16	1.95383e-15	1.95761e-15
0.015	0.105	7.61849e-16	8.80079e-16	1.16402e-15
0.015	0.12	3.242e-17	-4.20472e-16	4.2172e-16
0.015	0.135	-8.54046e-16	-1.46339e-15	1.69437e-15
0.015	0.15	4.13645e-15	-2.02284e-15	4.60457e-15
0.015	0.165	1.99162e-15	1.69973e-14	1.71135e-14
0.015	0.18	-5.96811e-14	-6.28337e-15	6.0011e-14
0.015	0.195	1.0124e-13	-2.17516e-13	2.39922e-13
0.015	0.21	7.63303e-13	6.36148e-13	9.93638e-13
0.015	0.225	-3.36497e-12	2.63801e-12	4.27575e-12
0.015	0.24	-8.73188e-12	-1.58293e-11	1.80779e-11
0.015	0.255	6.9287e-11	-2.69536e-11	7.4345e-11
0.015	0.27	7.31962e-11	2.85387e-10	2.94625e-10
0.015	0.285	-1.11308e-09	1.50503e-10	1.12321e-09
0.015	0.3	-6.49745e-11	-4.11457e-09	4.11508e-09
0.015	0.315	1.44025e-08	1.54597e-09	1.44853e-08
0.015	0.33	-1.13549e-08	4.76434e-08	4.89778e-08
0.015	0.345	-1.48582e-07	-5.66776e-08	1.59025e-07
0.015	0.36	2.3625e-07	-4.35702e-07	4.95631e-07
0.015	0.375	1.19794e-06	8.72892e-07	1.48223e-06
0.015	0.39	-2.9342e-06	3.07808e-06	4.25254e-06
0.015	0.405	-7.36003e-06	-9.10224e-06	1.17056e-05
0.015	0.42	2.63001e-05	-1.62725e-05	3.09271e-05
0.015	0.435	3.29027e-05	7.12692e-05	7.84977e-05
0.015	0.45	-0.000182135	5.95198e-05	0.000191614
0.015	0.465	-9.13714e-05	-0.000441073	0.000450438
0.015	0.48	0.00101621	-9.95193e-05	0.00102107
0.015	0.495	-1.06604e-05	0.00223449	0.00223451
0.015	0.51	-0.00469939	-0.000489226	0.00472478
0.015	0.525	0.00192083	-0.00946122	0.00965424
0.015	0.54	0.0182382	0.00555103	0.0190642
0.015	0.555	-0.0138135	0.0336299	0.0363563
0.015	0.57	-0.0592377	-0.0311527	0.0669298
0.015	0.585	0.0649281	-0.0995429	0.118846
0.015	0.6	0.159057	0.126706	0.203355
0.015	0.615	-0.232572	0.241791	0.335489
0.015	0.63	-0.346772	-0.403671	0.532167
0.015	0.645	0.664529	-0.471281	0.814681
0.015	0.66	0.594675	1.03417	1.19296
0.015	0.675	-1.5422	0.710767	1.69811
0.015	0.69	-0.743511	-2.16299	2.28721
0.015	0.705	2.91478	-0.743692	3.00816
0.015	0.72	0.532067	3.71757	3.75545
0.015	0.735	-4.49519	0.306963	4.50566
0.015	0.75	0.221868	-5.27525	5.27991
