Time   0.007812
x	y	imag	real	abs
0	0	0.695916	-2.04498	2.16015
0	0.015	1.3305	-0.563392	1.44486
0	0.03	-0.723196	0.713146	1.01567
0	0.045	-2.79079	-0.889513	2.92912
0	0.06	0.272928	-0.893616	0.934366
0	0.075	1.01451	-0.0948779	1.01894
0	0.09	-1.57829	1.47682	2.16148
0	0.105	-1.20258	-0.817362	1.45406
0	0.12	0.321701	-1.53701	1.57032
0	0.135	1.75346	1.81391	2.52287
0	0.15	0.102914	0.849568	0.855779
0	0.165	-2.29441	-2.08959	3.10334
0	0.18	0.13584	-0.362024	0.386671
0	0.195	2.88666	1.62158	3.31094
0	0.21	-0.921254	0.484833	1.04104
0	0.225	-2.87974	-0.750868	2.97603
0	0.24	1.53534	-1.48763	2.13783
0	0.255	2.06724	0.546441	2.13824
0	0.27	-0.906352	2.6978	2.84598
0	0.285	-1.27689	-1.29521	1.8188
0	0.3	-0.505227	-3.13643	3.17686
0	0.315	0.997118	2.16935	2.38753
0	0.33	1.75826	2.68392	3.20857
0	0.345	-1.1182	-2.47477	2.71567
0	0.36	-2.21878	-1.63014	2.75324
0	0.375	1.26705	1.85937	2.25003
0	0.39	1.88283	0.618952	1.98196
0	0.405	-1.12992	-0.719218	1.3394
0	0.42	-1.34815	0.0396452	1.34873
0	0.435	0.876412	-0.380285	0.955361
0	0.45	0.950302	-0.374649	1.02149
0	0.465	-0.592709	1.09564	1.24568
0	0.48	-0.844862	0.392185	0.931451
0	0.495	0.278192	-1.20102	1.23282
0	0.51	0.880454	-0.289319	0.926771
0	0.525	0.0597001	0.961333	0.963185
0	0.54	-0.815882	0.0482881	0.81731
0	0.555	-0.580715	-0.480128	0.753494
0	0.57	0.71432	0.373021	0.805853
0	0.585	1.04975	0.150654	1.0605
0	0.6	-0.102439	-0.716403	0.72369
0	0.615	-1.19353	-0.408531	1.26152
0	0.63	-0.644992	1.09719	1.27273
0	0.645	1.31078	0.324392	1.35032
0	0.66	0.858171	-1.75163	1.95056
0	0.675	-1.37299	-0.0646976	1.37451
0	0.69	-1.58535	1.97954	2.53612
0	0.705	0.733315	0.344316	0.810127
0	0.72	2.38623	-1.29034	2.71277
0	0.735	-0.107208	0.137025	0.173981
0	0.75	-1.94683	1.18586	2.27956
0	0.765	1.03986	-0.966219	1.41947
0	0.78	1.94787	-2.2181	2.95198
0	0.795	-2.08747	-0.150034	2.09285
0	0.81	-3.15647	1.99596	3.73459
0	0.825	0.615488	1.72927	1.83554
0	0.84	2.61304	0.295235	2.62966
0	0.855	2.05253	-0.695168	2.16706
0	0.87	0.733534	-1.44129	1.61721
0	0.885	-2.28668	-2.13908	3.13122
0	0.9	-4.07247	-0.664907	4.12639
0	0.915	0.00490918	3.77471	3.77472
0	0.93	4.86001	3.80367	6.17152
0	0.945	1.9004	-3.09659	3.63323
0	0.96	-3.37368	-5.16241	6.16702
0	0.975	-1.92122	1.26632	2.30101
0	0.99	1.31009	4.54253	4.72767
0	1.005	0.924854	0.260947	0.960962
0	1.02	0.0713961	-3.34645	3.34721
0	1.035	-0.109512	-0.849641	0.85667
0	1.05	-0.511646	2.49593	2.54783
0	1.065	-0.16301	0.681524	0.700748
0	1.08	0.333502	-2.10615	2.13239
0	1.095	0.101471	-0.0919495	0.136934
0	1.11	0.0865162	1.77582	1.77793
0	1.125	-0.108429	-0.520469	0.531644
0	1.14	-0.229234	-1.19775	1.21949
0	1.155	0.0454566	0.723137	0.724564
0	1.17	0.0765496	0.704141	0.70829
0	1.185	0.407634	-0.773669	0.874488
0	1.2	-0.361912	-0.391708	0.533306
0	1.215	-0.652567	0.9946	1.18957
0	1.23	0.945204	-0.205289	0.967241
0	1.245	0.354398	-0.924096	0.989723
0	1.26	-0.83146	1.12074	1.39549
0	1.275	-0.393868	0.0098273	0.39399
0	1.29	0.24026	-1.31472	1.33649
0	1.305	1.36834	1.2214	1.83417
0	1.32	-0.547592	0.767109	0.942503
0	1.335	-2.25666	-1.4583	2.68685
0	1.35	1.78297	-0.900537	1.99749
0	1.365	1.87182	0.691639	1.99551
0	1.38	-2.62714	1.84679	3.21131
0	1.395	0.0386382	-0.589136	0.590402
0	1.41	0.689279	-1.97466	2.09151
0	1.425	-0.57225	-0.191361	0.603398
0	1.44	0.627224	0.946008	1.13505
0	1.455	-0.320402	-0.839467	0.898534
0	1.47	-0.310869	0.105562	0.328303
0	1.485	0.27751	1.54282	1.56758
0.015	0	0.732386	-0.957659	1.20561
0.015	0.015	2.17424	-1.29536	2.53087
0.015	0.03	0.218491	-0.977773	1.00189
0.015	0.045	-3.58244	-0.899171	3.69356
0.015	0.06	-1.35843	-1.43538	1.97627
0.015	0.075	-0.906685	-1.56261	1.8066
0.015	0.09	3.15214	-0.0394745	3.15239
0.015	0.105	0.484433	0.639014	0.801882
0.015	0.12	-2.50574	-0.767583	2.62067
0.015	0.135	-0.363782	-0.60815	0.708649
0.015	0.15	2.50609	1.76986	3.06804
0.015	0.165	0.703686	0.736251	1.01845
0.015	0.18	-2.80497	-1.97101	3.42823
0.015	0.195	-0.353476	-0.575114	0.675057
0.015	0.21	3.44213	1.22177	3.65253
0.015	0.225	-0.545494	0.755748	0.932051
0.015	0.24	-3.17049	-0.19508	3.17649
0.015	0.255	0.8784	-1.95103	2.13965
0.015	0.27	2.05397	0.194598	2.06316
0.015	0.285	0.0619038	3.04283	3.04346
0.015	0.3	-1.23689	-1.05104	1.62314
0.015	0.315	-1.39591	-3.1868	3.47911
0.015	0.33	0.935628	1.81041	2.03789
0.015	0.345	2.26304	2.48168	3.35859
0.015	0.36	-0.967131	-1.90663	2.1379
0.015	0.375	-2.27495	-1.35654	2.6487
0.015	0.39	0.970828	1.21523	1.55541
0.015	0.405	1.73707	0.389923	1.7803
0.015	0.42	-0.817156	-0.213371	0.844554
0.015	0.435	-1.17593	0.245167	1.20122
0.015	0.45	0.640346	-0.677774	0.932427
0.015	0.465	0.797078	-0.510812	0.946711
0.015	0.48	-0.365053	1.12471	1.18247
0.015	0.495	-0.72088	0.415988	0.832294
0.015	0.51	0.0261454	-1.01181	1.01215
0.015	0.525	0.688276	-0.191302	0.714367
0.015	0.54	0.357883	0.622251	0.717827
0.015	0.555	-0.598624	-0.204283	0.632521
0.015	0.57	-0.861126	-0.0533527	0.862777
0.015	0.585	0.349349	0.677819	0.762551
0.015	0.6	1.13458	-0.0760437	1.13713
0.015	0.615	0.450731	-0.936484	1.03931
0.015	0.63	-1.09301	-0.182164	1.10808
0.015	0.645	-0.960821	1.29459	1.61219
0.015	0.66	1.19495	-0.0799529	1.19762
0.015	0.675	1.16014	-1.8424	2.17724
0.015	0.69	-1.1094	0.0423295	1.11021
0.015	0.705	-2.04404	1.64452	2.62346
0.015	0.72	0.309402	0.254316	0.400508
0.015	0.735	2.33526	-0.87961	2.49542
0.015	0.75	-0.160701	0.484286	0.510253
0.015	0.765	-1.70277	1.30962	2.14815
0.015	0.78	1.49301	-0.652637	1.62942
0.015	0.795	2.29918	-2.28282	3.23999
0.015	0.81	-1.85432	-1.09153	2.15173
