Time   0.008862
x	y	imag	real	abs
0	0	-1.10743	2.64091	2.86371
0	0.015	0.914559	-0.0517515	0.916022
0	0.03	2.6123	0.307035	2.63028
0	0.045	1.61307	1.93689	2.52062
0	0.06	-2.37836	-0.884184	2.5374
0	0.075	-0.737746	-2.06768	2.19535
0	0.09	2.42787	1.38117	2.79324
0	0.105	-0.723277	1.97122	2.09973
0	0.12	-1.0814	-2.40806	2.63973
0	0.135	0.204133	0.217131	0.298021
0	0.15	1.32631	2.89965	3.18859
0	0.165	-0.077969	-1.35209	1.35434
0	0.18	-1.08473	-2.85991	3.05871
0	0.195	-0.0820258	1.96831	1.97002
0	0.21	1.02828	2.64974	2.84227
0	0.225	-0.212095	-2.07352	2.08434
0	0.24	-0.863045	-1.09082	1.39094
0	0.255	0.376083	1.51695	1.56287
0	0.27	0.337137	-0.0189774	0.33767
0	0.285	-0.123704	-0.760593	0.770587
0	0.3	-0.112734	0.285565	0.307012
0	0.315	-0.229313	0.299395	0.377123
0	0.33	-0.17079	-0.359653	0.398146
0	0.345	0.466103	0.0558286	0.469435
0	0.36	0.528657	0.331257	0.623867
0	0.375	-0.681289	-0.340303	0.761552
0	0.39	-0.77196	-0.600077	0.97776
0	0.405	0.565097	0.773898	0.958255
0	0.42	1.24439	1.27271	1.77997
0	0.435	-0.386521	-1.69094	1.73455
0	0.45	-1.781	-1.61833	2.40644
0	0.465	0.560909	2.56921	2.62973
0	0.48	1.59497	1.58347	2.24751
0	0.495	-0.589807	-2.90858	2.96778
0	0.51	-0.708735	-1.5361	1.69172
0	0.525	0.335918	3.06538	3.08374
0	0.54	-0.341368	1.35025	1.39273
0	0.555	-0.101313	-3.17728	3.1789
0	0.57	1.46177	-0.8615	1.69675
0	0.585	0.0858738	3.08895	3.09014
0	0.6	-2.59289	0.230476	2.60312
0	0.615	0.00319907	-2.78731	2.78731
0	0.63	3.49041	0.176725	3.49488
0	0.645	-0.305726	2.4907	2.50939
0	0.66	-3.6672	-0.539686	3.7067
0	0.675	0.384579	-2.61491	2.64304
0	0.69	2.98392	1.27834	3.24622
0	0.705	-0.131107	3.02935	3.03219
0	0.72	-2.06734	-2.12747	2.96648
0	0.735	0.211378	-3.2597	3.26654
0	0.75	1.4805	2.59528	2.98787
0	0.765	-1.0247	2.87255	3.04985
0	0.78	-1.38681	-2.56611	2.91687
0	0.795	2.30972	-1.83204	2.94808
0	0.81	1.28151	2.24777	2.58742
0	0.825	-3.24797	0.733162	3.32969
0	0.84	-0.615187	-2.05567	2.14575
0	0.855	3.06408	-0.112313	3.06613
0	0.87	-0.387809	2.37372	2.40519
0	0.885	-1.74856	-0.220971	1.76247
0	0.9	1.01882	-2.89791	3.07178
0	0.915	0.320347	0.393122	0.507117
0	0.93	-1.26869	3.04106	3.29509
0	0.945	0.449109	-0.274253	0.526225
0	0.96	1.21153	-2.52333	2.79911
0	0.975	-0.187067	-0.04258	0.191852
0	0.99	-1.04824	1.39207	1.7426
0	1.005	-0.618173	0.464259	0.773094
0	1.02	0.688351	-0.377256	0.784951
0	1.035	1.31107	-0.403273	1.37169
0	1.05	0.0393699	-0.372079	0.374156
0	1.065	-1.82719	-0.050413	1.82788
0	1.08	-0.545931	0.757808	0.933977
0	1.095	1.69497	0.409621	1.74376
0	1.11	0.710098	-0.414191	0.822066
0	1.125	-0.794989	-0.753443	1.0953
0	1.14	-0.860831	-0.260616	0.899417
0	1.155	-0.152375	0.98017	0.991943
0	1.17	0.808252	0.716173	1.0799
0	1.185	0.825364	-0.716251	1.09281
0	1.2	-0.479316	-1.16095	1.25601
0	1.215	-1.08456	0.353697	1.14078
0	1.23	0.138763	1.44564	1.45228
0	1.245	0.882846	-0.308154	0.935081
0	1.26	0.32879	-1.39776	1.43591
0	1.275	-0.63949	0.361226	0.73446
0	1.29	-0.837207	1.51293	1.72913
0	1.305	0.84226	-0.996136	1.30449
0	1.32	1.44563	-1.52581	2.10189
0	1.335	-0.889075	1.75317	1.96572
0	1.35	-0.263545	0.212781	0.338721
0	1.365	0.43929	-1.81916	1.87145
0	1.38	-0.0891703	0.904194	0.908581
0	1.395	-0.0924208	0.496453	0.504982
0	1.41	-0.00424993	-0.737281	0.737293
0	1.425	-0.431327	1.03502	1.1213
0	1.44	-0.348852	-0.116849	0.367902
0	1.455	-2.19283	-1.77144	2.81896
0	1.47	-0.744129	-0.771511	1.07189
0	1.485	2.81585	0.337859	2.83605
0.015	0	-2.03794	4.56305	4.99747
0.015	0.015	-0.312496	3.22125	3.23637
0.015	0.03	2.52101	0.375911	2.54888
0.015	0.045	3.57005	2.6633	4.45404
0.015	0.06	-1.78168	-0.0592923	1.78266
0.015	0.075	-2.03522	-0.770172	2.17607
0.015	0.09	-0.837107	-1.77749	1.96474
0.015	0.105	0.413963	2.09262	2.13317
0.015	0.12	0.297199	0.77401	0.829107
0.015	0.135	-1.49304	-3.18898	3.52118
0.015	0.15	-0.124954	0.470925	0.487221
0.015	0.165	1.61233	3.76057	4.09164
0.015	0.18	-0.0221965	-0.741333	0.741665
0.015	0.195	-1.2726	-3.59224	3.81099
0.015	0.21	0.0328609	1.41389	1.41427
0.015	0.225	1.07637	2.16603	2.41873
0.015	0.24	-0.374813	-1.94126	1.97711
0.015	0.255	-0.655159	-0.628177	0.907656
0.015	0.27	0.34655	1.30886	1.35396
0.015	0.285	0.195059	-0.140611	0.240456
0.015	0.3	0.0634623	-0.688511	0.691429
0.015	0.315	0.140681	0.284028	0.316959
0.015	0.33	-0.329638	0.275968	0.429906
0.015	0.345	-0.559677	-0.241292	0.609475
0.015	0.36	0.613021	0.0476232	0.614868
0.015	0.375	0.968544	0.252144	1.00083
0.015	0.39	-0.763471	-0.186912	0.786018
0.015	0.405	-1.2917	-0.722684	1.48012
0.015	0.42	0.50794	0.666936	0.838336
0.015	0.435	1.82422	1.46586	2.34019
0.015	0.45	-0.409032	-1.65118	1.70109
0.015	0.465	-2.09892	-1.72161	2.71467
0.015	0.48	0.595345	2.39961	2.47236
0.015	0.495	1.46438	1.71016	2.25146
0.015	0.51	-0.509658	-2.67495	2.72307
0.015	0.525	-0.339467	-1.65143	1.68596
0.015	0.54	0.224981	2.88335	2.89211
0.015	0.555	-0.788264	1.37431	1.58433
0.015	0.57	-0.070204	-2.99426	2.99509
0.015	0.585	1.88645	-0.802784	2.05016
0.015	0.6	0.103724	2.87666	2.87853
0.015	0.615	-2.88751	0.211635	2.89526
0.015	0.63	0.00410962	-2.57927	2.57927
0.015	0.645	3.54754	0.197412	3.55303
0.015	0.66	-0.234244	2.42738	2.43866
