Time   0.006594
x	y	imag	real	abs
0	0	0.546489	0.980868	1.12283
0	0.015	0.97281	-1.16026	1.51412
0	0.03	0.919339	-1.28117	1.57689
0	0.045	0.14972	-0.419841	0.445738
0	0.06	-2.5778	0.574826	2.64111
0	0.075	-0.147509	-0.572329	0.591032
0	0.09	2.90412	-2.59764	3.89636
0	0.105	0.717662	1.37554	1.5515
0	0.12	-2.76616	2.29057	3.59142
0	0.135	-0.774971	-1.70696	1.87464
0	0.15	3.21626	-1.82583	3.69838
0	0.165	0.373467	2.37003	2.39927
0	0.18	-3.25663	1.35883	3.52875
0	0.195	-0.236306	-2.74049	2.75066
0	0.21	2.91071	-0.574716	2.96691
0	0.225	0.407725	2.39445	2.42892
0	0.24	-2.43318	0.0381444	2.43347
0	0.255	-0.624022	-1.82033	1.92432
0	0.27	1.69112	0.211204	1.70426
0	0.285	1.16255	1.35082	1.7822
0	0.3	-1.25338	-0.422557	1.32269
0	0.315	-1.67862	-0.669764	1.80731
0	0.33	1.39226	0.0357441	1.39272
0	0.345	1.4628	0.227251	1.48035
0	0.36	-1.26794	1.1817	1.73323
0	0.375	-0.961962	-1.10817	1.46745
0	0.39	0.416125	-2.0028	2.04557
0	0.405	1.29552	3.01974	3.28591
0	0.42	0.13001	1.54849	1.55394
0	0.435	-2.07268	-4.69503	5.13219
0	0.45	0.133805	-0.301909	0.330231
0	0.465	2.46177	5.46685	5.99556
0	0.48	-0.958306	-1.09124	1.45229
0	0.495	-2.05165	-4.87547	5.28956
0	0.51	1.85595	1.73862	2.5431
0	0.525	0.878024	3.38479	3.49682
0	0.54	-2.0622	-1.38717	2.48534
0	0.555	0.0935009	-1.9198	1.92208
0	0.57	1.71022	0.789364	1.8836
0	0.585	-0.153356	0.823389	0.837548
0	0.6	-1.50427	-0.469517	1.57585
0	0.615	-0.381559	-0.123768	0.401131
0	0.63	1.74758	0.567435	1.8374
0	0.645	0.814342	-0.199285	0.838372
0	0.66	-2.0113	-0.832968	2.17696
0	0.675	-0.618354	-0.00112837	0.618355
0	0.69	1.64704	1.07311	1.96578
0	0.705	-0.141199	0.543669	0.561706
0	0.72	-0.80899	-1.09561	1.36192
0	0.735	1.53282	-0.784303	1.72182
0	0.75	-0.117214	0.618697	0.629702
0	0.765	-3.15305	0.573999	3.20487
0	0.78	0.993802	-0.240043	1.02238
0	0.795	4.00636	0.176752	4.01026
0	0.81	-1.41756	0.192287	1.43055
0	0.825	-4.11374	-1.2121	4.28859
0	0.84	1.59548	0.0257275	1.59569
0	0.855	3.71681	1.6307	4.0588
0	0.87	-1.75724	-0.250437	1.775
0	0.885	-2.90528	-1.3122	3.18788
0	0.9	1.67932	0.271092	1.70106
0	0.915	2.19155	0.676461	2.29358
0	0.93	-1.50012	-0.259007	1.52231
0	0.945	-1.89188	0.0231096	1.89202
0	0.96	1.42435	0.368886	1.47134
0	0.975	1.91174	-0.585031	1.99925
0	0.99	-1.37928	-0.713444	1.55287
0	1.005	-1.99345	1.06214	2.25875
0	1.02	1.25744	1.05281	1.63999
0	1.035	1.77418	-1.45986	2.29759
0	1.05	-0.794125	-1.08599	1.34536
0	1.065	-1.38834	1.57899	2.10255
0	1.08	0.0378396	1.00355	1.00427
0	1.095	1.25826	-1.65311	2.07749
0	1.11	0.458574	-0.838489	0.955695
0	1.125	-1.25706	2.06045	2.41364
0	1.14	-0.507627	0.0849784	0.514691
0	1.155	0.976027	-2.44068	2.62861
0	1.17	0.649651	1.37887	1.52425
0	1.185	-0.622207	2.03286	2.12595
0	1.2	-1.19729	-2.6868	2.94149
0	1.215	0.79649	-0.887621	1.19259
0	1.23	1.58275	2.95093	3.34859
