Time   0.003318
x	y	imag	real	abs
-0.25	-0.25	-2.3124e-15	-3.42732e-15	4.13446e-15
-0.25	-0.245	-7.34211e-15	6.87676e-15	1.00596e-14
-0.25	-0.24	8.89037e-15	-5.75069e-15	1.05882e-14
-0.25	-0.235	-6.69396e-15	-3.92073e-15	7.75766e-15
-0.25	-0.23	-1.26852e-15	-5.37759e-15	5.52518e-15
-0.25	-0.225	6.70505e-15	4.33551e-15	7.98463e-15
-0.25	-0.22	4.80317e-15	-1.00072e-14	1.11002e-14
-0.25	-0.215	3.25295e-15	-8.5929e-15	9.18801e-15
-0.25	-0.21	-2.6285e-15	-4.12382e-15	4.89029e-15
-0.25	-0.205	-9.31227e-16	8.16516e-15	8.2181e-15
-0.25	-0.2	-7.4218e-15	-1.63249e-14	1.79328e-14
-0.25	-0.195	5.37285e-15	-4.90413e-15	7.27448e-15
-0.25	-0.19	9.8048e-15	-3.10368e-15	1.02843e-14
-0.25	-0.185	7.53064e-15	4.51853e-15	8.78224e-15
-0.25	-0.18	-1.46583e-15	-2.56977e-15	2.95844e-15
-0.25	-0.175	-1.24789e-14	-8.0762e-15	1.48643e-14
-0.25	-0.17	-1.60573e-15	-2.08306e-14	2.08923e-14
-0.25	-0.165	2.09624e-14	1.48363e-14	2.56814e-14
-0.25	-0.16	6.39764e-15	1.76572e-14	1.87805e-14
-0.25	-0.155	-2.11776e-14	7.1291e-15	2.23453e-14
-0.25	-0.15	-1.58011e-15	-6.17792e-15	6.37679e-15
-0.25	-0.145	1.83147e-14	-1.77856e-14	2.55295e-14
-0.25	-0.14	1.84131e-14	2.81607e-14	3.36462e-14
-0.25	-0.135	-1.8157e-14	1.66994e-14	2.46688e-14
-0.25	-0.13	-4.12728e-14	-1.62099e-14	4.43419e-14
-0.25	-0.125	3.38636e-15	-3.74618e-14	3.76145e-14
-0.25	-0.12	3.66338e-14	-3.30802e-14	4.93592e-14
-0.25	-0.115	3.28025e-14	2.55163e-14	4.15582e-14
-0.25	-0.11	-4.34655e-15	2.12838e-14	2.17231e-14
-0.25	-0.105	-3.38314e-14	7.70547e-16	3.38402e-14
