Time   0.012978
x	y	imag	real	abs
-0.25	-0.25	-5.8141e-15	1.02982e-14	1.18261e-14
-0.25	-0.245	-9.83706e-15	-5.1874e-15	1.1121e-14
-0.25	-0.24	-6.67837e-15	-8.93088e-15	1.11517e-14
-0.25	-0.235	-1.21367e-14	1.47243e-14	1.90815e-14
-0.25	-0.23	-2.31657e-14	1.92558e-14	3.01236e-14
-0.25	-0.225	-1.98856e-14	1.14398e-15	1.99185e-14
-0.25	-0.22	-2.33584e-15	1.80201e-15	2.95015e-15
-0.25	-0.215	8.50079e-15	6.30649e-16	8.52415e-15
-0.25	-0.21	3.62131e-15	-1.95347e-14	1.98675e-14
-0.25	-0.205	-7.27629e-15	-1.00547e-14	1.24113e-14
-0.25	-0.2	-1.20588e-14	1.40475e-14	1.85135e-14
-0.25	-0.195	-7.37727e-15	3.57596e-15	8.19827e-15
-0.25	-0.19	-1.29787e-15	-3.61105e-15	3.83721e-15
-0.25	-0.185	2.54877e-15	-4.1386e-16	2.58216e-15
-0.25	-0.18	7.80185e-15	-1.37455e-14	1.58053e-14
-0.25	-0.175	4.4613e-15	-6.95584e-16	4.5152e-15
-0.25	-0.17	-5.14497e-15	1.38088e-14	1.47361e-14
-0.25	-0.165	1.8874e-15	-9.59753e-15	9.78135e-15
-0.25	-0.16	7.59677e-15	-3.6091e-15	8.4105e-15
-0.25	-0.155	-2.62442e-15	5.48619e-15	6.0816e-15
-0.25	-0.15	3.11878e-15	-1.17724e-14	1.21785e-14
-0.25	-0.145	4.34546e-17	8.96269e-15	8.96279e-15
-0.25	-0.14	-2.7306e-14	1.99379e-15	2.73787e-14
-0.25	-0.135	-1.81258e-14	-2.75415e-14	3.29709e-14
-0.25	-0.13	3.12974e-15	1.4738e-14	1.50667e-14
-0.25	-0.125	-5.45155e-16	2.20502e-14	2.20569e-14
-0.25	-0.12	-3.12962e-15	-1.15137e-14	1.19315e-14
-0.25	-0.115	-1.22727e-14	1.21764e-14	1.72882e-14
-0.25	-0.11	-8.26035e-15	3.83888e-15	9.10881e-15
-0.25	-0.105	4.01437e-16	-1.2273e-14	1.22795e-14
-0.25	-0.1	-8.81421e-16	3.2056e-14	3.20681e-14
-0.25	-0.095	1.15477e-14	2.28734e-14	2.5623e-14
-0.25	-0.09	1.83348e-14	1.58428e-14	2.42314e-14
-0.25	-0.085	1.7457e-14	6.06931e-14	6.31537e-14
-0.25	-0.08	7.59247e-15	7.38802e-14	7.42693e-14
-0.25	-0.075	1.98925e-14	1.25866e-13	1.27428e-13
-0.25	-0.07	3.11469e-14	1.81191e-13	1.83848e-13
-0.25	-0.065	3.55331e-14	2.35471e-13	2.38137e-13
-0.25	-0.06	6.24935e-14	3.15551e-13	3.2168e-13
-0.25	-0.055	6.90892e-14	4.01961e-13	4.07855e-13
-0.25	-0.05	8.43966e-14	5.50696e-13	5.57126e-13
-0.25	-0.045	1.25063e-13	6.89285e-13	7.00539e-13
-0.25	-0.04	1.56189e-13	8.62146e-13	8.76179e-13
-0.25	-0.035	1.84649e-13	1.02524e-12	1.04173e-12
-0.25	-0.03	2.41154e-13	1.2123e-12	1.23605e-12
-0.25	-0.025	2.75412e-13	1.38872e-12	1.41577e-12
-0.25	-0.02	3.11534e-13	1.56212e-12	1.59288e-12
