Time   0.008652
x	y	imag	real	abs
-0.25	-0.25	7.39059e-15	-9.21257e-15	1.18107e-14
-0.25	-0.245	1.15729e-14	-2.2177e-14	2.5015e-14
-0.25	-0.24	2.78e-15	1.20701e-16	2.78262e-15
-0.25	-0.235	-1.95446e-14	9.77306e-15	2.18519e-14
-0.25	-0.23	-2.03609e-14	1.6136e-14	2.59796e-14
-0.25	-0.225	1.44568e-14	6.24547e-15	1.57482e-14
-0.25	-0.22	-8.85625e-15	9.36721e-15	1.2891e-14
-0.25	-0.215	-2.99714e-14	-3.20041e-16	2.99731e-14
-0.25	-0.21	-2.41367e-14	4.07368e-15	2.44781e-14
-0.25	-0.205	-1.52889e-14	-7.9176e-15	1.72174e-14
-0.25	-0.2	-2.14815e-14	-5.82541e-15	2.22574e-14
-0.25	-0.195	-2.24179e-15	-7.9608e-15	8.27043e-15
-0.25	-0.19	1.20126e-14	-3.54633e-15	1.25252e-14
-0.25	-0.185	1.09422e-14	-4.67112e-15	1.18975e-14
-0.25	-0.18	4.33344e-15	7.1073e-15	8.32421e-15
-0.25	-0.175	-1.42369e-14	1.59269e-14	2.13624e-14
-0.25	-0.17	-1.00776e-14	-5.39912e-15	1.14328e-14
-0.25	-0.165	-1.39992e-14	1.80772e-14	2.28641e-14
-0.25	-0.16	-8.95326e-15	-5.56845e-15	1.05436e-14
-0.25	-0.155	-1.18677e-14	-1.98388e-14	2.31175e-14
-0.25	-0.15	-1.30729e-14	-1.92152e-14	2.32406e-14
-0.25	-0.145	2.24359e-15	-1.85271e-14	1.86624e-14
-0.25	-0.14	2.01178e-14	-1.13786e-14	2.31128e-14
-0.25	-0.135	5.11214e-16	1.59383e-14	1.59465e-14
-0.25	-0.13	-3.87905e-15	1.00819e-14	1.08024e-14
-0.25	-0.125	8.51565e-15	-1.31149e-15	8.61605e-15
-0.25	-0.12	7.22746e-16	8.94237e-15	8.97153e-15
-0.25	-0.115	-1.03005e-14	2.21461e-14	2.44243e-14
-0.25	-0.11	-1.63836e-15	-2.76317e-15	3.21237e-15
-0.25	-0.105	-1.05389e-14	3.16999e-15	1.10053e-14
-0.25	-0.1	2.46105e-15	-1.21356e-14	1.23826e-14
-0.25	-0.095	-7.34665e-16	8.107e-15	8.14022e-15
-0.25	-0.09	1.05486e-14	4.91386e-14	5.02581e-14
-0.25	-0.085	2.14526e-15	1.76519e-14	1.77818e-14
-0.25	-0.08	1.46231e-14	2.63629e-14	3.01469e-14
-0.25	-0.075	4.17073e-15	4.15357e-15	5.88618e-15
-0.25	-0.07	5.71079e-15	2.63535e-15	6.28953e-15
-0.25	-0.065	2.51978e-15	-1.03581e-14	1.06602e-14
-0.25	-0.06	-1.74543e-14	2.2011e-15	1.75925e-14
-0.25	-0.055	-3.01238e-15	1.36122e-14	1.39415e-14
-0.25	-0.05	1.47637e-14	-5.1646e-15	1.5641e-14
-0.25	-0.045	-6.62611e-15	-2.70609e-14	2.78603e-14
-0.25	-0.04	-2.09512e-14	-3.36754e-14	3.96609e-14
-0.25	-0.035	-4.49226e-15	-1.60141e-14	1.66323e-14
-0.25	-0.03	2.4106e-14	-2.61625e-15	2.42476e-14
-0.25	-0.025	5.99863e-15	-8.64117e-15	1.05192e-14
-0.25	-0.02	-9.5532e-15	6.0493e-15	1.13074e-14
-0.25	-0.015	-3.18364e-14	2.07838e-14	3.802e-14
-0.25	-0.01	-6.9461e-14	6.21048e-14	9.31764e-14
-0.25	-0.005	-7.85071e-14	4.34264e-14	8.97174e-14
-0.25	0	-7.98861e-14	3.0333e-14	8.5451e-14
-0.25	0.005	-7.28089e-14	2.29497e-14	7.63401e-14
-0.25	0.01	-5.00597e-14	-7.76001e-16	5.00657e-14
-0.25	0.015	-4.06739e-14	-3.08439e-15	4.07907e-14
-0.25	0.02	-1.43186e-14	4.80028e-15	1.51018e-14
-0.25	0.025	1.53559e-14	-5.42338e-15	1.62855e-14
-0.25	0.03	-1.16409e-15	-8.75937e-15	8.83638e-15
-0.25	0.035	8.33223e-15	-4.06916e-15	9.27276e-15
-0.25	0.04	1.53527e-14	2.64226e-15	1.55784e-14
-0.25	0.045	2.43738e-14	1.26122e-14	2.74435e-14
-0.25	0.05	1.64624e-14	1.27296e-14	2.08099e-14
-0.25	0.055	5.26261e-15	1.3843e-14	1.48096e-14
-0.25	0.06	4.35423e-15	1.35966e-14	1.42768e-14
-0.25	0.065	-4.11822e-15	3.44194e-15	5.36719e-15
-0.25	0.07	6.90375e-15	5.92079e-15	9.09492e-15
-0.25	0.075	1.41332e-14	2.41395e-14	2.79726e-14
-0.25	0.08	8.01808e-15	2.87142e-14	2.98127e-14
-0.25	0.085	-7.92574e-15	2.1431e-14	2.28496e-14
-0.25	0.09	-1.32905e-14	1.16382e-14	1.7666e-14
-0.25	0.095	-1.47431e-14	-2.25522e-15	1.49146e-14
-0.25	0.1	-4.6273e-15	-5.27752e-15	7.01884e-15
-0.25	0.105	3.81914e-15	1.23214e-15	4.01298e-15
-0.25	0.11	-1.63597e-15	4.03052e-15	4.34989e-15
-0.25	0.115	-5.24767e-15	-1.60122e-15	5.48652e-15
-0.25	0.12	-1.05452e-15	-7.23187e-15	7.30835e-15
-0.25	0.125	-2.51078e-15	-5.08217e-15	5.66855e-15
-0.25	0.13	-4.6301e-15	-4.48203e-15	6.4441e-15
-0.25	0.135	1.52536e-15	9.41539e-19	1.52536e-15
-0.25	0.14	1.01117e-15	1.80318e-15	2.06735e-15
-0.25	0.145	-4.06071e-16	7.51262e-16	8.53984e-16
-0.25	0.15	4.12783e-15	-1.80886e-15	4.50677e-15
-0.25	0.155	1.03355e-14	-2.96316e-15	1.07519e-14
-0.25	0.16	7.28376e-15	2.52722e-16	7.28815e-15
-0.25	0.165	-3.7883e-16	1.01327e-15	1.08177e-15
-0.25	0.17	-6.78327e-15	1.80903e-15	7.02035e-15
-0.25	0.175	-1.36255e-15	-7.70638e-15	7.82591e-15
-0.25	0.18	3.3272e-15	-2.69978e-15	4.28475e-15
-0.25	0.185	4.37456e-15	-2.23356e-15	4.91178e-15
-0.25	0.19	-7.93213e-16	-3.68586e-15	3.77024e-15
