Time   0.039648
x	y	imag	real	abs
-0.25	-0.25	-6.79724e-05	1.19362e-05	6.90124e-05
-0.25	-0.245	-5.96516e-05	9.99077e-05	0.000116361
-0.25	-0.24	-1.59029e-05	7.08796e-05	7.26418e-05
-0.25	-0.235	-2.24773e-05	3.92436e-05	4.52249e-05
-0.25	-0.23	-3.05315e-05	3.55005e-05	4.68237e-05
-0.25	-0.225	1.01032e-05	1.34249e-05	1.68018e-05
-0.25	-0.22	7.15198e-05	2.6526e-05	7.62805e-05
-0.25	-0.215	4.55457e-05	-7.80204e-06	4.62092e-05
-0.25	-0.21	1.07423e-05	2.68636e-05	2.89318e-05
-0.25	-0.205	-1.29251e-05	0.000107127	0.000107904
-0.25	-0.2	-3.97407e-06	2.06292e-05	2.10085e-05
-0.25	-0.195	-5.68271e-06	-3.73476e-06	6.80012e-06
-0.25	-0.19	2.68614e-05	3.48153e-05	4.39732e-05
-0.25	-0.185	1.5778e-05	3.72746e-06	1.62123e-05
-0.25	-0.18	3.33017e-05	-8.65463e-05	9.27322e-05
-0.25	-0.175	-2.90113e-06	-8.80789e-05	8.81267e-05
-0.25	-0.17	-2.76848e-05	-5.98156e-05	6.59118e-05
-0.25	-0.165	-1.78502e-05	-2.75683e-05	3.28427e-05
-0.25	-0.16	1.01788e-05	-3.34522e-05	3.49665e-05
-0.25	-0.155	-1.98149e-07	-3.43849e-05	3.43854e-05
-0.25	-0.15	-5.61926e-05	-1.86928e-05	5.92202e-05
-0.25	-0.145	-7.60893e-05	6.77655e-06	7.63904e-05
-0.25	-0.14	-4.35898e-05	2.93143e-05	5.253e-05
-0.25	-0.135	2.07708e-06	4.25565e-05	4.26072e-05
-0.25	-0.13	2.60399e-05	4.29046e-05	5.01885e-05
-0.25	-0.125	2.87375e-05	2.94382e-05	4.11394e-05
-0.25	-0.12	2.22527e-05	1.43233e-05	2.6464e-05
-0.25	-0.115	1.23691e-05	1.1996e-06	1.24271e-05
-0.25	-0.11	5.65146e-06	-6.83694e-06	8.87033e-06
-0.25	-0.105	4.6717e-06	-8.13837e-06	9.38391e-06
-0.25	-0.1	4.93663e-06	-5.33954e-06	7.27193e-06
-0.25	-0.095	3.46478e-06	-1.93517e-06	3.96857e-06
-0.25	-0.09	1.33726e-06	7.08486e-08	1.33914e-06
-0.25	-0.085	4.11906e-08	5.85963e-07	5.87409e-07
-0.25	-0.08	-3.1169e-07	3.62226e-07	4.77869e-07
-0.25	-0.075	-2.39413e-07	6.79747e-08	2.48876e-07
-0.25	-0.07	-1.12511e-07	-5.3231e-08	1.24468e-07
-0.25	-0.065	-3.76983e-08	-5.95486e-08	7.04783e-08
-0.25	-0.06	-7.32324e-09	-3.5264e-08	3.60163e-08
-0.25	-0.055	5.77129e-10	-1.57234e-08	1.5734e-08
-0.25	-0.05	1.62379e-09	-5.648e-09	5.87678e-09
-0.25	-0.045	9.90017e-10	-1.61297e-09	1.89256e-09
-0.25	-0.04	4.00855e-10	-4.54076e-10	6.05698e-10
-0.25	-0.035	1.36363e-10	-8.23134e-11	1.59281e-10
-0.25	-0.03	5.34342e-11	-6.20731e-12	5.37935e-11
-0.25	-0.025	1.61609e-11	-9.69859e-13	1.619e-11
-0.25	-0.02	-1.72789e-12	1.11771e-12	2.05789e-12
-0.25	-0.015	-3.19932e-13	-1.34732e-12	1.38478e-12
-0.25	-0.01	-6.56372e-13	-9.21659e-13	1.13149e-12
-0.25	-0.005	-8.42826e-13	-2.87869e-13	8.90631e-13
-0.25	0	-6.41558e-13	-1.12579e-12	1.29576e-12
-0.25	0.005	-6.08874e-13	-3.264e-13	6.90844e-13
-0.25	0.01	-8.16802e-13	-1.13415e-13	8.24638e-13
-0.25	0.015	-5.39344e-13	-2.41008e-12	2.46969e-12
-0.25	0.02	-1.14756e-12	-3.27505e-12	3.47028e-12
-0.25	0.025	-4.24728e-13	-5.89108e-12	5.90637e-12
-0.25	0.03	-3.59128e-12	-1.7027e-11	1.74016e-11
-0.25	0.035	-4.4137e-12	-6.67329e-11	6.68787e-11
-0.25	0.04	3.5768e-11	-1.82459e-10	1.85931e-10
-0.25	0.045	2.51282e-10	-4.27864e-10	4.96196e-10
-0.25	0.05	1.00137e-09	-1.03539e-09	1.44041e-09
-0.25	0.055	2.99338e-09	-2.12417e-09	3.67048e-09
-0.25	0.06	7.28755e-09	-3.46649e-09	8.07e-09
-0.25	0.065	1.35798e-08	-4.55157e-09	1.43223e-08
-0.25	0.07	1.75075e-08	-5.41287e-09	1.83252e-08
-0.25	0.075	5.39038e-09	-8.90957e-09	1.04133e-08
-0.25	0.08	-4.29761e-08	-1.9816e-08	4.73246e-08
-0.25	0.085	-1.40774e-07	-3.84488e-08	1.4593e-07
-0.25	0.09	-2.84892e-07	-2.13786e-08	2.85693e-07
-0.25	0.095	-4.51378e-07	1.32521e-07	4.7043e-07
-0.25	0.1	-5.76426e-07	5.30724e-07	7.8354e-07
-0.25	0.105	-5.19171e-07	1.19018e-06	1.29849e-06
-0.25	0.11	-1.31732e-07	1.8416e-06	1.8463e-06
-0.25	0.115	4.32326e-07	2.00052e-06	2.0467e-06
-0.25	0.12	6.24489e-07	1.39392e-06	1.52741e-06
-0.25	0.125	2.41412e-07	3.46578e-07	4.22369e-07
-0.25	0.13	-3.54889e-07	-4.50326e-07	5.73358e-07
-0.25	0.135	-7.22019e-07	-4.89777e-07	8.72464e-07
