-0.24	0.01	60100
-0.24	0.015	61425
-0.24	0.02	62800
-0.24	0.025	64225
-0.24	0.03	65700
-0.24	0.035	67225
-0.24	0.04	68800
-0.24	0.045	70425
-0.24	0.05	72100
-0.24	0.055	73825
-0.24	0.06	75600
-0.24	0.065	77425
-0.24	0.07	79300
-0.24	0.075	81225
-0.24	0.08	83200
-0.24	0.085	85225
-0.24	0.09	87300
-0.24	0.095	89425
-0.24	0.1	91600
-0.24	0.105	93825
-0.24	0.11	96100
-0.24	0.115	98425
-0.24	0.12	100800
-0.24	0.125	103225
-0.24	0.13	105700
-0.24	0.135	108225
-0.24	0.14	110800
-0.24	0.145	113425
-0.24	0.15	116100
-0.24	0.155	118825
-0.24	0.16	121600
-0.24	0.165	124425
-0.24	0.17	127300
-0.24	0.175	130225
-0.24	0.18	133200
-0.24	0.185	136225
-0.24	0.19	139300
-0.24	0.195	142425
-0.24	0.2	145600
-0.24	0.205	148825
-0.24	0.21	152100
-0.24	0.215	155425
-0.24	0.22	158800
-0.24	0.225	162225
-0.24	0.23	165700
-0.24	0.235	169225
-0.24	0.24	172800
-0.24	0.245	176425
-0.235	-0.25	58975
-0.235	-0.245	57675
-0.235	-0.24	56425
-0.235	-0.235	55225
-0.235	-0.23	54075
-0.235	-0.225	52975
-0.235	-0.22	51925
-0.235	-0.215	50925
-0.235	-0.21	49975
-0.235	-0.205	49075
-0.235	-0.2	48225
-0.235	-0.195	47425
-0.235	-0.19	46675
-0.235	-0.185	45975
-0.235	-0.18	45325
-0.235	-0.175	44725
-0.235	-0.17	44175
-0.235	-0.165	43675
-0.235	-0.16	43225
-0.235	-0.155	42825
-0.235	-0.15	42475
-0.235	-0.145	42175
-0.235	-0.14	41925
-0.235	-0.135	41725
-0.235	-0.13	41575
-0.235	-0.125	41475
-0.235	-0.12	41425
-0.235	-0.115	41425
-0.235	-0.11	41475
-0.235	-0.105	41575
-0.235	-0.1	41725
-0.235	-0.095	41925
-0.235	-0.09	42175
-0.235	-0.085	42475
-0.235	-0.08	42825
-0.235	-0.075	43225
-0.235	-0.07	43675
-0.235	-0.065	44175
-0.235	-0.06	44725
-0.235	-0.055	45325
-0.235	-0.05	45975
-0.235	-0.045	46675
-0.235	-0.04	47425
-0.235	-0.035	48225
-0.235	-0.03	49075
-0.235	-0.025	49975
-0.235	-0.02	50925
-0.235	-0.015	51925
-0.235	-0.01	52975
-0.235	-0.005	54075
-0.235	0	55225
-0.235	0.005	56425
-0.235	0.01	57675
-0.235	0.015	58975
-0.235	0.02	60325
-0.235	0.025	61725
-0.235	0.03	63175
-0.235	0.035	64675
-0.235	0.04	66225
-0.235	0.045	67825
-0.235	0.05	69475
-0.235	0.055	71175
-0.235	0.06	72925
-0.235	0.065	74725
-0.235	0.07	76575
-0.235	0.075	78475
-0.235	0.08	80425
-0.235	0.085	82425
-0.235	0.09	84475
-0.235	0.095	86575
-0.235	0.1	88725
-0.235	0.105	90925
-0.235	0.11	93175
-0.235	0.115	95475
-0.235	0.12	97825
-0.235	0.125	100225
-0.235	0.13	102675
-0.235	0.135	105175
-0.235	0.14	107725
-0.235	0.145	110325
-0.235	0.15	112975
-0.235	0.155	115675
-0.235	0.16	118425
-0.235	0.165	121225
-0.235	0.17	124075
-0.235	0.175	126975
-0.235	0.18	129925
-0.235	0.185	132925
-0.235	0.19	135975
-0.235	0.195	139075
-0.235	0.2	142225
-0.235	0.205	145425
-0.235	0.21	148675
-0.235	0.215	151975
-0.235	0.22	155325
-0.235	0.225	158725
-0.235	0.23	162175
-0.235	0.235	165675
-0.235	0.24	169225
-0.235	0.245	172825
-0.23	-0.25	57900
-0.23	-0.245	56575
-0.23	-0.24	55300
-0.23	-0.235	54075
-0.23	-0.23	52900
-0.23	-0.225	51775
-0.23	-0.22	50700
-0.23	-0.215	49675
-0.23	-0.21	48700
-0.23	-0.205	47775
-0.23	-0.2	46900
-0.23	-0.195	46075
-0.23	-0.19	45300
-0.23	-0.185	44575
-0.23	-0.18	43900
-0.23	-0.175	43275
-0.23	-0.17	42700
-0.23	-0.165	42175
-0.23	-0.16	41700
-0.23	-0.155	41275
-0.23	-0.15	40900
-0.23	-0.145	40575
-0.23	-0.14	40300
-0.23	-0.135	40075
-0.23	-0.13	39900
-0.23	-0.125	39775
-0.23	-0.12	39700
-0.23	-0.115	39675
-0.23	-0.11	39700
-0.23	-0.105	39775
-0.23	-0.1	39900
-0.23	-0.095	40075
-0.23	-0.09	40300
-0.23	-0.085	40575
-0.23	-0.08	40900
-0.23	-0.075	41275
-0.23	-0.07	41700
-0.23	-0.065	42175
-0.23	-0.06	42700
-0.23	-0.055	43275
-0.23	-0.05	43900
-0.23	-0.045	44575
-0.23	-0.04	45300
-0.23	-0.035	46075
-0.23	-0.03	46900
-0.23	-0.025	47775
-0.23	-0.02	48700
-0.23	-0.015	49675
-0.23	-0.01	50700
-0.23	-0.005	51775
-0.23	0	52900
-0.23	0.005	54075
-0.23	0.01	55300
-0.23	0.015	56575
-0.23	0.02	57900
-0.23	0.025	59275
-0.23	0.03	60700
-0.23	0.035	62175
-0.23	0.04	63700
-0.23	0.045	65275
-0.23	0.05	66900
-0.23	0.055	68575
-0.23	0.06	70300
-0.23	0.065	72075
-0.23	0.07	73900
-0.23	0.075	75775
-0.23	0.08	77700
-0.23	0.085	79675
-0.23	0.09	81700
-0.23	0.095	83775
-0.23	0.1	85900
-0.23	0.105	88075
-0.23	0.11	90300
-0.23	0.115	92575
-0.23	0.12	94900
-0.23	0.125	97275
-0.23	0.13	99700
-0.23	0.135	102175
-0.23	0.14	104700
-0.23	0.145	107275
-0.23	0.15	109900
-0.23	0.155	112575
-0.23	0.16	115300
-0.23	0.165	118075
-0.23	0.17	120900
-0.23	0.175	123775
-0.23	0.18	126700
-0.23	0.185	129675
-0.23	0.19	132700
-0.23	0.195	135775
-0.23	0.2	138900
-0.23	0.205	142075
-0.23	0.21	145300
-0.23	0.215	148575
-0.23	0.22	151900
-0.23	0.225	155275
-0.23	0.23	158700
-0.23	0.235	162175
-0.23	0.24	165700
-0.23	0.245	169275
-0.225	-0.25	56875
-0.225	-0.245	55525
-0.225	-0.24	54225
-0.225	-0.235	52975
-0.225	-0.23	51775
-0.225	-0.225	50625
-0.225	-0.22	49525
-0.225	-0.215	48475
-0.225	-0.21	47475
-0.225	-0.205	46525
-0.225	-0.2	45625
-0.225	-0.195	44775
-0.225	-0.19	43975
-0.225	-0.185	43225
-0.225	-0.18	42525
-0.225	-0.175	41875
-0.225	-0.17	41275
-0.225	-0.165	40725
-0.225	-0.16	40225
-0.225	-0.155	39775
-0.225	-0.15	39375
-0.225	-0.145	39025
-0.225	-0.14	38725
-0.225	-0.135	38475
-0.225	-0.13	38275
-0.225	-0.125	38125
-0.225	-0.12	38025
-0.225	-0.115	37975
-0.225	-0.11	37975
-0.225	-0.105	38025
-0.225	-0.1	38125
-0.225	-0.095	38275
-0.225	-0.09	38475
-0.225	-0.085	38725
-0.225	-0.08	39025
-0.225	-0.075	39375
-0.225	-0.07	39775
-0.225	-0.065	40225
-0.225	-0.06	40725
-0.225	-0.055	41275
-0.225	-0.05	41875
-0.225	-0.045	42525
-0.225	-0.04	43225
-0.225	-0.035	43975
-0.225	-0.03	44775
-0.225	-0.025	45625
-0.225	-0.02	46525
-0.225	-0.015	47475
-0.225	-0.01	48475
-0.225	-0.005	49525
-0.225	0	50625
-0.225	0.005	51775
-0.225	0.01	52975
-0.225	0.015	54225
-0.225	0.02	55525
-0.225	0.025	56875
-0.225	0.03	58275
-0.225	0.035	59725
-0.225	0.04	61225
-0.225	0.045	62775
-0.225	0.05	64375
-0.225	0.055	66025
-0.225	0.06	67725
-0.225	0.065	69475
-0.225	0.07	71275
-0.225	0.075	73125
-0.225	0.08	75025
-0.225	0.085	76975
-0.225	0.09	78975
-0.225	0.095	81025
-0.225	0.1	83125
-0.225	0.105	85275
-0.225	0.11	87475
-0.225	0.115	89725
-0.225	0.12	92025
-0.225	0.125	94375
-0.225	0.13	96775
-0.225	0.135	99225
-0.225	0.14	101725
-0.225	0.145	104275
-0.225	0.15	106875
-0.225	0.155	109525
-0.225	0.16	112225
-0.225	0.165	114975
-0.225	0.17	117775
-0.225	0.175	120625
-0.225	0.18	123525
-0.225	0.185	126475
-0.225	0.19	129475
-0.225	0.195	132525
-0.225	0.2	135625
-0.225	0.205	138775
-0.225	0.21	141975
-0.225	0.215	145225
-0.225	0.22	148525
-0.225	0.225	151875
-0.225	0.23	155275
-0.225	0.235	158725
-0.225	0.24	162225
-0.225	0.245	165775
-0.22	-0.25	55900
-0.22	-0.245	54525
-0.22	-0.24	53200
-0.22	-0.235	51925
-0.22	-0.23	50700
-0.22	-0.225	49525
-0.22	-0.22	48400
-0.22	-0.215	47325
-0.22	-0.21	46300
-0.22	-0.205	45325
-0.22	-0.2	44400
-0.22	-0.195	43525
-0.22	-0.19	42700
-0.22	-0.185	41925
-0.22	-0.18	41200
-0.22	-0.175	40525
-0.22	-0.17	39900
-0.22	-0.165	39325
-0.22	-0.16	38800
-0.22	-0.155	38325
-0.22	-0.15	37900
-0.22	-0.145	37525
-0.22	-0.14	37200
-0.22	-0.135	36925
-0.22	-0.13	36700
-0.22	-0.125	36525
-0.22	-0.12	36400
-0.22	-0.115	36325
-0.22	-0.11	36300
-0.22	-0.105	36325
-0.22	-0.1	36400
-0.22	-0.095	36525
-0.22	-0.09	36700
-0.22	-0.085	36925
-0.22	-0.08	37200
-0.22	-0.075	37525
-0.22	-0.07	37900
-0.22	-0.065	38325
-0.22	-0.06	38800
-0.22	-0.055	39325
-0.22	-0.05	39900
-0.22	-0.045	40525
-0.22	-0.04	41200
-0.22	-0.035	41925
-0.22	-0.03	42700
-0.22	-0.025	43525
-0.22	-0.02	44400
-0.22	-0.015	45325
-0.22	-0.01	46300
-0.22	-0.005	47325
-0.22	0	48400
-0.22	0.005	49525
-0.22	0.01	50700
-0.22	0.015	51925
-0.22	0.02	53200
-0.22	0.025	54525
-0.22	0.03	55900
-0.22	0.035	57325
-0.22	0.04	58800
-0.22	0.045	60325
-0.22	0.05	61900
-0.22	0.055	63525
-0.22	0.06	65200
-0.22	0.065	66925
-0.22	0.07	68700
-0.22	0.075	70525
-0.22	0.08	72400
-0.22	0.085	74325
-0.22	0.09	76300
-0.22	0.095	78325
-0.22	0.1	80400
-0.22	0.105	82525
-0.22	0.11	84700
-0.22	0.115	86925
-0.22	0.12	89200
-0.22	0.125	91525
-0.22	0.13	93900
-0.22	0.135	96325
-0.22	0.14	98800
-0.22	0.145	101325
-0.22	0.15	103900
-0.22	0.155	106525
-0.22	0.16	109200
-0.22	0.165	111925
-0.22	0.17	114700
-0.22	0.175	117525
-0.22	0.18	120400
-0.22	0.185	123325
-0.22	0.19	126300
-0.22	0.195	129325
-0.22	0.2	132400
-0.22	0.205	135525
-0.22	0.21	138700
-0.22	0.215	141925
-0.22	0.22	145200
-0.22	0.225	148525
-0.22	0.23	151900
-0.22	0.235	155325
-0.22	0.24	158800
-0.22	0.245	162325
-0.215	-0.25	54975
-0.215	-0.245	53575
-0.215	-0.24	52225
-0.215	-0.235	50925
-0.215	-0.23	49675
-0.215	-0.225	48475
-0.215	-0.22	47325
-0.215	-0.215	46225
-0.215	-0.21	45175
-0.215	-0.205	44175
-0.215	-0.2	43225
-0.215	-0.195	42325
-0.215	-0.19	41475
-0.215	-0.185	40675
-0.215	-0.18	39925
-0.215	-0.175	39225
-0.215	-0.17	38575
-0.215	-0.165	37975
-0.215	-0.16	37425
-0.215	-0.155	36925
-0.215	-0.15	36475
-0.215	-0.145	36075
-0.215	-0.14	35725
-0.215	-0.135	35425
-0.215	-0.13	35175
-0.215	-0.125	34975
-0.215	-0.12	34825
-0.215	-0.115	34725
-0.215	-0.11	34675
-0.215	-0.105	34675
-0.215	-0.1	34725
-0.215	-0.095	34825
-0.215	-0.09	34975
-0.215	-0.085	35175
-0.215	-0.08	35425
-0.215	-0.075	35725
-0.215	-0.07	36075
-0.215	-0.065	36475
-0.215	-0.06	36925
-0.215	-0.055	37425
-0.215	-0.05	37975
-0.215	-0.045	38575
-0.215	-0.04	39225
-0.215	-0.035	39925
-0.215	-0.03	40675
-0.215	-0.025	41475
-0.215	-0.02	42325
-0.215	-0.015	43225
-0.215	-0.01	44175
-0.215	-0.005	45175
-0.215	0	46225
-0.215	0.005	47325
-0.215	0.01	48475
-0.215	0.015	49675
-0.215	0.02	50925
-0.215	0.025	52225
-0.215	0.03	53575
-0.215	0.035	54975
-0.215	0.04	56425
-0.215	0.045	57925
-0.215	0.05	59475
-0.215	0.055	61075
-0.215	0.06	62725
-0.215	0.065	64425
-0.215	0.07	66175
-0.215	0.075	67975
-0.215	0.08	69825
-0.215	0.085	71725
-0.215	0.09	73675
-0.215	0.095	75675
-0.215	0.1	77725
-0.215	0.105	79825
-0.215	0.11	81975
-0.215	0.115	84175
-0.215	0.12	86425
-0.215	0.125	88725
-0.215	0.13	91075
-0.215	0.135	93475
-0.215	0.14	95925
-0.215	0.145	98425
-0.215	0.15	100975
-0.215	0.155	103575
-0.215	0.16	106225
-0.215	0.165	108925
-0.215	0.17	111675
-0.215	0.175	114475
-0.215	0.18	117325
-0.215	0.185	120225
-0.215	0.19	123175
-0.215	0.195	126175
-0.215	0.2	129225
-0.215	0.205	132325
-0.215	0.21	135475
-0.215	0.215	138675
-0.215	0.22	141925
-0.215	0.225	145225
-0.215	0.23	148575
-0.215	0.235	151975
-0.215	0.24	155425
-0.215	0.245	158925
-0.21	-0.25	54100
-0.21	-0.245	52675
-0.21	-0.24	51300
-0.21	-0.235	49975
-0.21	-0.23	48700
-0.21	-0.225	47475
-0.21	-0.22	46300
-0.21	-0.215	45175
-0.21	-0.21	44100
-0.21	-0.205	43075
-0.21	-0.2	42100
-0.21	-0.195	41175
-0.21	-0.19	40300
-0.21	-0.185	39475
-0.21	-0.18	38700
-0.21	-0.175	37975
-0.21	-0.17	37300
-0.21	-0.165	36675
-0.21	-0.16	36100
-0.21	-0.155	35575
-0.21	-0.15	35100
-0.21	-0.145	34675
-0.21	-0.14	34300
-0.21	-0.135	33975
-0.21	-0.13	33700
-0.21	-0.125	33475
-0.21	-0.12	33300
-0.21	-0.115	33175
-0.21	-0.11	33100
-0.21	-0.105	33075
-0.21	-0.1	33100
-0.21	-0.095	33175
-0.21	-0.09	33300
-0.21	-0.085	33475
-0.21	-0.08	33700
-0.21	-0.075	33975
-0.21	-0.07	34300
-0.21	-0.065	34675
-0.21	-0.06	35100
-0.21	-0.055	35575
-0.21	-0.05	36100
-0.21	-0.045	36675
-0.21	-0.04	37300
-0.21	-0.035	37975
-0.21	-0.03	38700
-0.21	-0.025	39475
-0.21	-0.02	40300
-0.21	-0.015	41175
-0.21	-0.01	42100
-0.21	-0.005	43075
-0.21	0	44100
-0.21	0.005	45175
-0.21	0.01	46300
-0.21	0.015	47475
-0.21	0.02	48700
-0.21	0.025	49975
-0.21	0.03	51300
-0.21	0.035	52675
-0.21	0.04	54100
-0.21	0.045	55575
-0.21	0.05	57100
-0.21	0.055	58675
-0.21	0.06	60300
-0.21	0.065	61975
-0.21	0.07	63700
-0.21	0.075	65475
-0.21	0.08	67300
-0.21	0.085	69175
-0.21	0.09	71100
-0.21	0.095	73075
-0.21	0.1	75100
-0.21	0.105	77175
-0.21	0.11	79300
-0.21	0.115	81475
-0.21	0.12	83700
-0.21	0.125	85975
-0.21	0.13	88300
-0.21	0.135	90675
-0.21	0.14	93100
-0.21	0.145	95575
-0.21	0.15	98100
-0.21	0.155	100675
-0.21	0.16	103300
-0.21	0.165	105975
-0.21	0.17	108700
-0.21	0.175	111475
-0.21	0.18	114300
-0.21	0.185	117175
-0.21	0.19	120100
-0.21	0.195	123075
-0.21	0.2	126100
-0.21	0.205	129175
-0.21	0.21	132300
-0.21	0.215	135475
-0.21	0.22	138700
-0.21	0.225	141975
-0.21	0.23	145300
-0.21	0.235	148675
-0.21	0.24	152100
-0.21	0.245	155575
-0.205	-0.25	53275
-0.205	-0.245	51825
-0.205	-0.24	50425
-0.205	-0.235	49075
-0.205	-0.23	47775
-0.205	-0.225	46525
-0.205	-0.22	45325
-0.205	-0.215	44175
-0.205	-0.21	43075
-0.205	-0.205	42025
-0.205	-0.2	41025
-0.205	-0.195	40075
-0.205	-0.19	39175
-0.205	-0.185	38325
-0.205	-0.18	37525
-0.205	-0.175	36775
-0.205	-0.17	36075
-0.205	-0.165	35425
-0.205	-0.16	34825
-0.205	-0.155	34275
-0.205	-0.15	33775
-0.205	-0.145	33325
-0.205	-0.14	32925
-0.205	-0.135	32575
-0.205	-0.13	32275
-0.205	-0.125	32025
-0.205	-0.12	31825
-0.205	-0.115	31675
-0.205	-0.11	31575
-0.205	-0.105	31525
-0.205	-0.1	31525
-0.205	-0.095	31575
-0.205	-0.09	31675
-0.205	-0.085	31825
-0.205	-0.08	32025
-0.205	-0.075	32275
-0.205	-0.07	32575
-0.205	-0.065	32925
-0.205	-0.06	33325
-0.205	-0.055	33775
-0.205	-0.05	34275
-0.205	-0.045	34825
-0.205	-0.04	35425
-0.205	-0.035	36075
-0.205	-0.03	36775
-0.205	-0.025	37525
-0.205	-0.02	38325
-0.205	-0.015	39175
-0.205	-0.01	40075
-0.205	-0.005	41025
-0.205	0	42025
-0.205	0.005	43075
-0.205	0.01	44175
-0.205	0.015	45325
-0.205	0.02	46525
-0.205	0.025	47775
-0.205	0.03	49075
-0.205	0.035	50425
-0.205	0.04	51825
-0.205	0.045	53275
-0.205	0.05	54775
-0.205	0.055	56325
-0.205	0.06	57925
-0.205	0.065	59575
-0.205	0.07	61275
-0.205	0.075	63025
-0.205	0.08	64825
-0.205	0.085	66675
-0.205	0.09	68575
-0.205	0.095	70525
-0.205	0.1	72525
-0.205	0.105	74575
-0.205	0.11	76675
-0.205	0.115	78825
-0.205	0.12	81025
-0.205	0.125	83275
-0.205	0.13	85575
-0.205	0.135	87925
-0.205	0.14	90325
-0.205	0.145	92775
-0.205	0.15	95275
-0.205	0.155	97825
-0.205	0.16	100425
-0.205	0.165	103075
-0.205	0.17	105775
-0.205	0.175	108525
-0.205	0.18	111325
-0.205	0.185	114175
-0.205	0.19	117075
-0.205	0.195	120025
-0.205	0.2	123025
-0.205	0.205	126075
-0.205	0.21	129175
-0.205	0.215	132325
-0.205	0.22	135525
-0.205	0.225	138775
-0.205	0.23	142075
-0.205	0.235	145425
-0.205	0.24	148825
-0.205	0.245	152275
-0.2	-0.25	52500
-0.2	-0.245	51025
-0.2	-0.24	49600
-0.2	-0.235	48225
-0.2	-0.23	46900
-0.2	-0.225	45625
-0.2	-0.22	44400
-0.2	-0.215	43225
-0.2	-0.21	42100
-0.2	-0.205	41025
-0.2	-0.2	40000
-0.2	-0.195	39025
-0.2	-0.19	38100
-0.2	-0.185	37225
-0.2	-0.18	36400
-0.2	-0.175	35625
-0.2	-0.17	34900
-0.2	-0.165	34225
-0.2	-0.16	33600
-0.2	-0.155	33025
-0.2	-0.15	32500
-0.2	-0.145	32025
-0.2	-0.14	31600
-0.2	-0.135	31225
-0.2	-0.13	30900
-0.2	-0.125	30625
-0.2	-0.12	30400
-0.2	-0.115	30225
-0.2	-0.11	30100
-0.2	-0.105	30025
-0.2	-0.1	30000
-0.2	-0.095	30025
-0.2	-0.09	30100
-0.2	-0.085	30225
-0.2	-0.08	30400
-0.2	-0.075	30625
-0.2	-0.07	30900
-0.2	-0.065	31225
-0.2	-0.06	31600
-0.2	-0.055	32025
-0.2	-0.05	32500
-0.2	-0.045	33025
-0.2	-0.04	33600
-0.2	-0.035	34225
-0.2	-0.03	34900
-0.2	-0.025	35625
-0.2	-0.02	36400
-0.2	-0.015	37225
-0.2	-0.01	38100
-0.2	-0.005	39025
-0.2	0	40000
-0.2	0.005	41025
-0.2	0.01	42100
-0.2	0.015	43225
-0.2	0.02	44400
-0.2	0.025	45625
-0.2	0.03	46900
-0.2	0.035	48225
-0.2	0.04	49600
-0.2	0.045	51025
-0.2	0.05	52500
-0.2	0.055	54025
-0.2	0.06	55600
-0.2	0.065	57225
-0.2	0.07	58900
-0.2	0.075	60625
-0.2	0.08	62400
-0.2	0.085	64225
-0.2	0.09	66100
-0.2	0.095	68025
-0.2	0.1	70000
-0.2	0.105	72025
-0.2	0.11	74100
-0.2	0.115	76225
-0.2	0.12	78400
-0.2	0.125	80625
-0.2	0.13	82900
-0.2	0.135	85225
-0.2	0.14	87600
-0.2	0.145	90025
-0.2	0.15	92500
-0.2	0.155	95025
-0.2	0.16	97600
-0.2	0.165	100225
-0.2	0.17	102900
-0.2	0.175	105625
-0.2	0.18	108400
-0.2	0.185	111225
-0.2	0.19	114100
-0.2	0.195	117025
-0.2	0.2	120000
-0.2	0.205	123025
-0.2	0.21	126100
-0.2	0.215	129225
-0.2	0.22	132400
-0.2	0.225	135625
-0.2	0.23	138900
-0.2	0.235	142225
-0.2	0.24	145600
-0.2	0.245	149025
-0.195	-0.25	51775
-0.195	-0.245	50275
-0.195	-0.24	48825
-0.195	-0.235	47425
-0.195	-0.23	46075
-0.195	-0.225	44775
-0.195	-0.22	43525
-0.195	-0.215	42325
-0.195	-0.21	41175
-0.195	-0.205	40075
-0.195	-0.2	39025
-0.195	-0.195	38025
-0.195	-0.19	37075
-0.195	-0.185	36175
-0.195	-0.18	35325
-0.195	-0.175	34525
-0.195	-0.17	33775
-0.195	-0.165	33075
-0.195	-0.16	32425
-0.195	-0.155	31825
