Time   0.005838
x	y	imag	real	abs
-0.25	-0.25	2.05877e-14	1.81223e-14	2.74276e-14
-0.25	-0.245	2.63272e-14	9.33317e-15	2.79326e-14
-0.25	-0.24	1.4471e-14	-1.93348e-14	2.41504e-14
-0.25	-0.235	2.75228e-14	-1.82982e-14	3.30504e-14
-0.25	-0.23	1.13106e-14	2.0602e-14	2.35026e-14
-0.25	-0.225	1.27015e-14	1.89451e-14	2.28089e-14
-0.25	-0.22	1.91945e-14	3.0743e-14	3.62431e-14
-0.25	-0.215	1.81757e-14	-1.06634e-15	1.8207e-14
-0.25	-0.21	-6.99483e-15	-6.32724e-16	7.02339e-15
-0.25	-0.205	6.42161e-15	6.06131e-15	8.83043e-15
-0.25	-0.2	-4.90018e-15	-1.00859e-14	1.12133e-14
-0.25	-0.195	-5.54964e-15	-9.36005e-15	1.08816e-14
-0.25	-0.19	-8.16853e-15	3.53331e-15	8.89995e-15
-0.25	-0.185	-6.46704e-15	6.9319e-15	9.48018e-15
-0.25	-0.18	1.46345e-14	-2.95683e-14	3.29917e-14
-0.25	-0.175	2.61897e-14	9.63154e-15	2.79046e-14
-0.25	-0.17	8.80247e-15	1.30741e-14	1.57612e-14
-0.25	-0.165	1.51411e-14	-1.50597e-15	1.52159e-14
-0.25	-0.16	-6.68368e-15	1.36639e-14	1.52109e-14
-0.25	-0.155	-2.29155e-14	-1.20296e-14	2.58811e-14
-0.25	-0.15	1.28199e-14	-2.20468e-14	2.55031e-14
-0.25	-0.145	6.43152e-15	-2.34436e-15	6.84548e-15
-0.25	-0.14	-5.39894e-15	-1.93005e-15	5.73355e-15
-0.25	-0.135	7.51791e-15	-1.39118e-14	1.58132e-14
-0.25	-0.13	9.33463e-15	-6.55965e-15	1.1409e-14
-0.25	-0.125	1.31652e-14	7.42594e-15	1.51151e-14
-0.25	-0.12	1.08442e-14	2.99097e-14	3.18149e-14
-0.25	-0.115	-2.27414e-16	1.96644e-14	1.96657e-14
-0.25	-0.11	-1.70047e-14	-1.1108e-14	2.03112e-14
-0.25	-0.105	4.00115e-15	5.96396e-16	4.04536e-15
-0.25	-0.1	5.84054e-15	-1.0356e-14	1.18895e-14
-0.25	-0.095	4.01886e-15	3.02302e-15	5.0289e-15
-0.25	-0.09	-2.12182e-14	1.79119e-14	2.77678e-14
-0.25	-0.085	-8.46599e-15	-1.9017e-14	2.08163e-14
-0.25	-0.08	-1.7466e-14	-2.31304e-14	2.89841e-14
-0.25	-0.075	6.69035e-15	-4.38787e-15	8.00089e-15
-0.25	-0.07	-8.98938e-15	3.96786e-15	9.82613e-15
-0.25	-0.065	4.94207e-15	-9.84756e-15	1.10181e-14
-0.25	-0.06	-2.85485e-15	2.26548e-14	2.2834e-14
-0.25	-0.055	-1.46667e-14	1.22932e-14	1.91372e-14
-0.25	-0.05	-2.11416e-14	2.63146e-14	3.37554e-14
-0.25	-0.045	-1.63244e-14	3.06515e-14	3.47275e-14
-0.25	-0.04	-4.48194e-14	3.28483e-14	5.55679e-14
-0.25	-0.035	-6.48306e-14	3.20082e-14	7.23017e-14
-0.25	-0.03	-7.68216e-14	7.88803e-14	1.10108e-13
-0.25	-0.025	-9.699e-14	1.1984e-13	1.54171e-13
